Unnamed: 0,subject,condition,scale,mmse
0,254,two_back,0,0.0071639359065253
1,254,two_back,1,0.003278542913995
2,254,two_back,2,0.0038777965407778
3,254,two_back,3,0.0025492319227424
4,254,two_back,4,0.0036071618689358
5,254,two_back,5,0.0034215177838857
6,254,two_back,6,0.0045131609256429
7,254,two_back,7,0.0027791282260976
0,254,no_back,0,0.0135735085679183
1,254,no_back,1,0.0143344082117222
2,254,no_back,2,0.0208594213704624
3,254,no_back,3,0.0263842211053844
4,254,no_back,4,0.0309239732561364
5,254,no_back,5,0.0357214799592541
6,254,no_back,6,0.0343193504399489
7,254,no_back,7,0.0399137362910023
0,255,two_back,0,0.0114933002675158
1,255,two_back,1,0.0165088231992442
2,255,two_back,2,0.0212029797059258
3,255,two_back,3,0.0244997537958594
4,255,two_back,4,0.0277105572144025
5,255,two_back,5,0.0302001851233813
6,255,two_back,6,0.0298162108671274
7,255,two_back,7,0.0302606484495901
0,255,no_back,0,0.0100357705237053
1,255,no_back,1,0.0163404617416987
2,255,no_back,2,0.0231249039030425
3,255,no_back,3,0.0318231380050729
4,255,no_back,4,0.0300510652801555
5,255,no_back,5,0.02959571531891
6,255,no_back,6,0.0328526032771264
7,255,no_back,7,0.0267064058476469
0,256,two_back,0,0.0107982946560776
1,256,two_back,1,0.0093378072461057
2,256,two_back,2,0.0136304904997792
3,256,two_back,3,0.0152986235652024
4,256,two_back,4,0.0162049796477161
5,256,two_back,5,0.0147180062987607
6,256,two_back,6,-0.003148631616058
7,256,two_back,7,-0.0019956830495517
0,256,no_back,0,0.0121994245780004
1,256,no_back,1,0.021504116666539
2,256,no_back,2,0.0263608317236808
3,256,no_back,3,0.0317524249773574
4,256,no_back,4,0.0333449714326912
5,256,no_back,5,0.0349859864573397
6,256,no_back,6,0.0343059837255316
7,256,no_back,7,0.0394037247725425
0,257,two_back,0,0.0117936756254646
1,257,two_back,1,0.0171554211371007
2,257,two_back,2,0.0214972351052601
3,257,two_back,3,0.0248364483741292
4,257,two_back,4,0.0311886803469262
5,257,two_back,5,0.0300768117713507
6,257,two_back,6,0.0347011534977027
7,257,two_back,7,0.0312536340004363
0,257,no_back,0,0.0115060960922763
1,257,no_back,1,0.0153095936920787
2,257,no_back,2,0.0181903074666992
3,257,no_back,3,0.0203267869085297
4,257,no_back,4,0.0221228034332006
5,257,no_back,5,0.0239885839958174
6,257,no_back,6,0.0297940356981115
7,257,no_back,7,0.0302025719425076
0,258,two_back,0,0.019964305866128
1,258,two_back,1,0.0294913660522212
2,258,two_back,2,0.0344789505676911
3,258,two_back,3,0.0388081586682679
4,258,two_back,4,0.037402211981865
5,258,two_back,5,0.0372362340877834
6,258,two_back,6,0.0323041930665419
7,258,two_back,7,0.0319513768367709
0,258,no_back,0,0.0097831934886644
1,258,no_back,1,0.0126055417394217
2,258,no_back,2,0.0164763975438966
3,258,no_back,3,0.0201204872977382
4,258,no_back,4,0.0260154109889208
5,258,no_back,5,0.0272422862705848
6,258,no_back,6,0.0313305862179583
7,258,no_back,7,0.0283958051287954
0,259,two_back,0,0.0081166444700408
1,259,two_back,1,0.0085892661510514
2,259,two_back,2,0.009509962683617
3,259,two_back,3,0.0134147629893643
4,259,two_back,4,0.0197952999195598
5,259,two_back,5,0.025687388479963
6,259,two_back,6,0.031352645657239
7,259,two_back,7,0.0413606068611192
0,259,no_back,0,0.0006879388400786
1,259,no_back,1,0.0030545881352069
2,259,no_back,2,0.0046743598542343
3,259,no_back,3,0.008220829164801
4,259,no_back,4,0.0098908528377959
5,259,no_back,5,0.0117933853933647
6,259,no_back,6,0.0147032095441577
7,259,no_back,7,0.0154885288897235
0,260,two_back,0,0.006171005585258
1,260,two_back,1,0.00379165888235
2,260,two_back,2,0.003758526884971
3,260,two_back,3,0.0058827740717398
4,260,two_back,4,0.0098473786843215
5,260,two_back,5,0.0127567462868196
6,260,two_back,6,0.0185387911223905
7,260,two_back,7,0.0204083354602945
0,260,no_back,0,0.0031643687837326
1,260,no_back,1,0.0050717710000218
2,260,no_back,2,0.004669166777601
3,260,no_back,3,0.0025191125064716
4,260,no_back,4,0.0041438546888053
5,260,no_back,5,0.0025632512887387
6,260,no_back,6,0.0045494116889415
7,260,no_back,7,-0.0019468074670251
0,261,two_back,0,0.0051857734679192
1,261,two_back,1,0.0139233795812369
2,261,two_back,2,0.0175791944344063
3,261,two_back,3,0.0212354585105493
4,261,two_back,4,0.0227261681087662
5,261,two_back,5,0.0259001727623436
6,261,two_back,6,0.019382915153119
7,261,two_back,7,0.0264566539638654
0,261,no_back,0,0.0015273079760211
1,261,no_back,1,0.0014026222027153
2,261,no_back,2,-0.0001539845222416
3,261,no_back,3,7.416395558706847e-05
4,261,no_back,4,0.0012004949337582
5,261,no_back,5,0.0043566881915908
6,261,no_back,6,0.0072638218185598
7,261,no_back,7,0.0110540278756638
0,262,two_back,0,0.0159172814055279
1,262,two_back,1,0.0166008180983003
2,262,two_back,2,0.0180171791309556
3,262,two_back,3,0.0186690089510511
4,262,two_back,4,0.0150703235260787
5,262,two_back,5,0.0153295513180246
6,262,two_back,6,0.0110117856981883
7,262,two_back,7,0.0113029955462271
0,262,no_back,0,0.0154444800603538
1,262,no_back,1,0.0202393746450242
2,262,no_back,2,0.0220483193610634
3,262,no_back,3,0.023684082204315
4,262,no_back,4,0.0252977964500763
5,262,no_back,5,0.0284512214294149
6,262,no_back,6,0.0317881808383818
7,262,no_back,7,0.0350541124176154
0,263,two_back,0,0.0115749163713845
1,263,two_back,1,0.0136844444871079
2,263,two_back,2,0.0197445693391383
3,263,two_back,3,0.0254601458548314
4,263,two_back,4,0.0307894879998541
5,263,two_back,5,0.0342147661436231
6,263,two_back,6,0.0292534638998164
7,263,two_back,7,0.034638133836647
0,263,no_back,0,0.0091625291396295
1,263,no_back,1,0.0133003336577175
2,263,no_back,2,0.0192881170188873
3,263,no_back,3,0.0241605797513984
4,263,no_back,4,0.0244010354168485
5,263,no_back,5,0.027430625673866
6,263,no_back,6,0.0317819271104339
7,263,no_back,7,0.032703743254465
0,264,two_back,0,0.0061029216523377
1,264,two_back,1,0.0105039390969922
2,264,two_back,2,0.0141654086138606
3,264,two_back,3,0.0185112140300393
4,264,two_back,4,0.0243366778370435
5,264,two_back,5,0.0316978710410021
6,264,two_back,6,0.0368036003491895
7,264,two_back,7,0.0448593146573298
0,264,no_back,0,-0.0012394960322214
1,264,no_back,1,-0.0010146124487102
2,264,no_back,2,-0.0003056605539244
3,264,no_back,3,0.0002972630813225
4,264,no_back,4,-0.0001104760778391
5,264,no_back,5,0.0003336923383001
6,264,no_back,6,-0.0014760188716423
7,264,no_back,7,0.0005160137802093
0,265,two_back,0,0.0091949952043304
1,265,two_back,1,0.0143397106608989
2,265,two_back,2,0.0167634973335233
3,265,two_back,3,0.0175677818429682
4,265,two_back,4,0.0160596700425008
5,265,two_back,5,0.0198307986644202
6,265,two_back,6,0.0166819492137557
7,265,two_back,7,0.0185167501468992
0,265,no_back,0,0.009926997860981
1,265,no_back,1,0.0168967154249049
2,265,no_back,2,0.0210751667576911
3,265,no_back,3,0.0242667085510398
4,265,no_back,4,0.0246736152745831
5,265,no_back,5,0.0284059195124027
6,265,no_back,6,0.0289500981881321
7,265,no_back,7,0.0324925361647402
0,266,two_back,0,0.0277296034874247
1,266,two_back,1,0.0275328701862706
2,266,two_back,2,0.0255291379154072
3,266,two_back,3,0.0229648557847684
4,266,two_back,4,0.0197678152577073
5,266,two_back,5,0.0180161125789243
6,266,two_back,6,0.0110723764091952
7,266,two_back,7,0.0121576156857237
0,266,no_back,0,0.0293265208390732
1,266,no_back,1,0.0306559126449094
2,266,no_back,2,0.033581985672463
3,266,no_back,3,0.0357908321950537
4,266,no_back,4,0.0370080763569079
5,266,no_back,5,0.0368896376275548
6,266,no_back,6,0.0338305409412203
7,266,no_back,7,0.0361245411700167
0,267,two_back,0,0.0132952679431434
1,267,two_back,1,0.0138606398550988
2,267,two_back,2,0.0128897875847386
3,267,two_back,3,0.0136393569340149
4,267,two_back,4,0.0026613840221152
5,267,two_back,5,0.0016578101362486
6,267,two_back,6,-0.00342523614777
7,267,two_back,7,-0.0020959158293105
0,267,no_back,0,0.0058778592428524
1,267,no_back,1,0.0145400296251222
2,267,no_back,2,0.0179155296414451
3,267,no_back,3,0.0234872598659551
4,267,no_back,4,0.0294046596771729
5,267,no_back,5,0.0353613630148991
6,267,no_back,6,0.0394005437253139
7,267,no_back,7,0.043599841550369
0,268,two_back,0,0.007341878929675
1,268,two_back,1,0.007026540199684
2,268,two_back,2,0.010439031513482
3,268,two_back,3,0.01278911152204
4,268,two_back,4,0.019219814119213
5,268,two_back,5,0.0196216172960824
6,268,two_back,6,0.0048917412741336
7,268,two_back,7,0.0067524072774632
0,268,no_back,0,0.0050442502922723
1,268,no_back,1,0.0064866505787471
2,268,no_back,2,0.0100126408981368
3,268,no_back,3,0.0123382651333288
4,268,no_back,4,0.0147771253130914
5,268,no_back,5,0.0194743685422211
6,268,no_back,6,0.0225515766458544
7,268,no_back,7,0.0299221738131878
0,269,two_back,0,0.0061539381038086
1,269,two_back,1,0.008861702166065
2,269,two_back,2,0.0093511398463872
3,269,two_back,3,0.0085947445944914
4,269,two_back,4,0.0018117890131303
5,269,two_back,5,0.0036786792187537
6,269,two_back,6,-0.0028588061072452
7,269,two_back,7,-0.0004591587706485
0,269,no_back,0,0.0008874513198153
1,269,no_back,1,0.0050979863712668
2,269,no_back,2,0.0035506712266679
3,269,no_back,3,0.0078714476825745
4,269,no_back,4,0.0107157930578169
5,269,no_back,5,0.0148998491090773
6,269,no_back,6,0.0138788554916944
7,269,no_back,7,0.0179992498312375
0,270,two_back,0,0.0095470429500738
1,270,two_back,1,0.0096712354509896
2,270,two_back,2,0.0119801615188568
3,270,two_back,3,0.0168426085861454
4,270,two_back,4,0.0219796233951654
5,270,two_back,5,0.0255314148515418
6,270,two_back,6,0.0272357943046147
7,270,two_back,7,0.032616240479538
0,270,no_back,0,0.0022101918918143
1,270,no_back,1,0.0013031222369157
2,270,no_back,2,0.0036558002367367
3,270,no_back,3,0.0064410258717625
4,270,no_back,4,0.010794218382934
5,270,no_back,5,0.0099115999018355
6,270,no_back,6,0.0128149094704529
7,270,no_back,7,0.008432665575275
0,271,two_back,0,0.0257406642349241
1,271,two_back,1,0.0248792746790161
2,271,two_back,2,0.0234191951683174
3,271,two_back,3,0.0220519364630571
4,271,two_back,4,0.0203633997009396
5,271,two_back,5,0.0194206292436986
6,271,two_back,6,0.0151493468254552
7,271,two_back,7,0.0153974295241768
0,271,no_back,0,0.0232747042509043
1,271,no_back,1,0.0287154134652564
2,271,no_back,2,0.0314561463343377
3,271,no_back,3,0.0303248593895165
4,271,no_back,4,0.0280859049604964
5,271,no_back,5,0.028999380428833
6,271,no_back,6,0.030475823105348
7,271,no_back,7,0.0303669190041191
0,272,two_back,0,0.0089750203036466
1,272,two_back,1,0.0081477083987843
2,272,two_back,2,0.0071818267165732
3,272,two_back,3,0.0087924580824279
4,272,two_back,4,0.0102401322646602
5,272,two_back,5,0.0107620840383034
6,272,two_back,6,0.0099799436988704
7,272,two_back,7,0.0096275304110295
0,272,no_back,0,0.0104656509987055
1,272,no_back,1,0.0110601619886741
2,272,no_back,2,0.0084335294229628
3,272,no_back,3,0.0101248796852307
4,272,no_back,4,0.0117673633819471
5,272,no_back,5,0.0154622599879916
6,272,no_back,6,0.0185624471033787
7,272,no_back,7,0.019859477735342
0,273,two_back,0,0.0180952054089633
1,273,two_back,1,0.022897652203971
2,273,two_back,2,0.0260994482453611
3,273,two_back,3,0.0274334035561799
4,273,two_back,4,0.0266830940786065
5,273,two_back,5,0.029076837465994
6,273,two_back,6,0.0278988182051419
7,273,two_back,7,0.0295832628100322
0,273,no_back,0,0.0071024057945873
1,273,no_back,1,0.0131270918883603
2,273,no_back,2,0.0162714279195024
3,273,no_back,3,0.0176238537987444
4,273,no_back,4,0.0185532986766097
5,273,no_back,5,0.0207647376121487
6,273,no_back,6,0.0227213692765254
7,273,no_back,7,0.0251875392968175
0,274,two_back,0,0.0054621517862031
1,274,two_back,1,0.0111390736939252
2,274,two_back,2,0.0161112847499168
3,274,two_back,3,0.0200328356975249
4,274,two_back,4,0.024231855854412
5,274,two_back,5,0.0270233238606698
6,274,two_back,6,0.0350913124944526
7,274,two_back,7,0.0364532293818272
0,274,no_back,0,0.0114075280875838
1,274,no_back,1,0.0155403207650448
2,274,no_back,2,0.0228676399875067
3,274,no_back,3,0.0301392449308447
4,274,no_back,4,0.034390972827221
5,274,no_back,5,0.038639837019922
6,274,no_back,6,0.0397680632855766
7,274,no_back,7,0.0434095277158098
0,275,two_back,0,0.0233747158599321
1,275,two_back,1,0.0331228065761644
2,275,two_back,2,0.0409674424017832
3,275,two_back,3,0.047421486486965
4,275,two_back,4,0.049463993895339
5,275,two_back,5,0.0522552715133918
6,275,two_back,6,0.0493607310541227
7,275,two_back,7,0.0487635564433425
0,275,no_back,0,0.0207974041612195
1,275,no_back,1,0.0262947983992998
2,275,no_back,2,0.0329503595206189
3,275,no_back,3,0.036581057591858
4,275,no_back,4,0.0388283393552448
5,275,no_back,5,0.0413305884353811
6,275,no_back,6,0.0431617277669823
7,275,no_back,7,0.0443091898493942
0,276,two_back,0,0.0102272427182388
1,276,two_back,1,0.0143880122326435
2,276,two_back,2,0.0185845522497849
3,276,two_back,3,0.0255025387830828
4,276,two_back,4,0.0320257321671768
5,276,two_back,5,0.0374526098716104
6,276,two_back,6,0.0373500864830573
7,276,two_back,7,0.0435201525247295
0,276,no_back,0,0.0100822363563204
1,276,no_back,1,0.0206640106600856
2,276,no_back,2,0.0259646229140784
3,276,no_back,3,0.0305890477738189
4,276,no_back,4,0.0316760362653573
5,276,no_back,5,0.0328472608822467
6,276,no_back,6,0.0326472546431236
7,276,no_back,7,0.0336287747331584
0,277,two_back,0,0.0259209924931842
1,277,two_back,1,0.0297086872872379
2,277,two_back,2,0.0310840890347753
3,277,two_back,3,0.0327512234298939
4,277,two_back,4,0.0350330478571062
5,277,two_back,5,0.0369240501107567
6,277,two_back,6,0.0356599040264464
7,277,two_back,7,0.0380454429128033
0,277,no_back,0,0.0122729734535998
1,277,no_back,1,0.0152617196440152
2,277,no_back,2,0.0186116809358542
3,277,no_back,3,0.0212766386352354
4,277,no_back,4,0.0229223731445072
5,277,no_back,5,0.0266166198851485
6,277,no_back,6,0.0195673103874092
7,277,no_back,7,0.0223732727871081
0,278,two_back,0,0.0130755907954566
1,278,two_back,1,0.0143320162953535
2,278,two_back,2,0.0172586366561465
3,278,two_back,3,0.0204190734850537
4,278,two_back,4,0.0218831477871451
5,278,two_back,5,0.0239538583222655
6,278,two_back,6,0.0265825305220016
7,278,two_back,7,0.0283193382277442
0,278,no_back,0,0.0068484765758043
1,278,no_back,1,0.0118970109466378
2,278,no_back,2,0.0156149557018899
3,278,no_back,3,0.0192036103114503
4,278,no_back,4,0.0219636711744004
5,278,no_back,5,0.0263451805793601
6,278,no_back,6,0.0330647962597369
7,278,no_back,7,0.0341117921306491
0,279,two_back,0,0.0062467666709884
1,279,two_back,1,0.0113646223991869
2,279,two_back,2,0.0128819294591996
3,279,two_back,3,0.0186193011444362
4,279,two_back,4,0.0210877397862697
5,279,two_back,5,0.0234216378745921
6,279,two_back,6,0.0193657635442939
7,279,two_back,7,0.0252116442616113
0,279,no_back,0,0.007766529812599
1,279,no_back,1,0.0076942376816061
2,279,no_back,2,0.0077526606203737
3,279,no_back,3,0.0062380552286926
4,279,no_back,4,0.0074773991746858
5,279,no_back,5,0.0077144983007925
6,279,no_back,6,0.011990601034317
7,279,no_back,7,0.0119007022843678
0,280,two_back,0,0.0094421087126639
1,280,two_back,1,0.0172298266892843
2,280,two_back,2,0.0192669178155423
3,280,two_back,3,0.0224624534510544
4,280,two_back,4,0.0230170759551864
5,280,two_back,5,0.0232128053061728
6,280,two_back,6,0.0187789789585956
7,280,two_back,7,0.0219198386388412
0,280,no_back,0,0.0046612850683346
1,280,no_back,1,0.005370725390371
2,280,no_back,2,0.0046259251919234
3,280,no_back,3,0.0039795706988112
4,280,no_back,4,0.0030289775414292
5,280,no_back,5,0.002423045356301
6,280,no_back,6,0.0033271185630987
7,280,no_back,7,0.0023658001825562
0,281,two_back,0,0.0125342544950397
1,281,two_back,1,0.0219037861460495
2,281,two_back,2,0.0248959731779564
3,281,two_back,3,0.0277768295197842
4,281,two_back,4,0.0353964830636857
5,281,two_back,5,0.0346024139461658
6,281,two_back,6,0.0321038802575416
7,281,two_back,7,0.0310707211412372
0,281,no_back,0,-0.008755227629267
1,281,no_back,1,-0.0088618794260148
2,281,no_back,2,-0.006377136723003
3,281,no_back,3,-0.0035665270682849
4,281,no_back,4,-0.0017377151265254
5,281,no_back,5,0.0019777883500493
6,281,no_back,6,0.0039550737429697
7,281,no_back,7,0.0063329054039113
0,282,two_back,0,0.01895707044628
1,282,two_back,1,0.0255133604906384
2,282,two_back,2,0.0262354851173592
3,282,two_back,3,0.0274885812882647
4,282,two_back,4,0.0246331668355168
5,282,two_back,5,0.0269442487716553
6,282,two_back,6,0.0194071715418142
7,282,two_back,7,0.021293411046927
0,282,no_back,0,0.0124457308877278
1,282,no_back,1,0.0142126176135815
2,282,no_back,2,0.014447265012054
3,282,no_back,3,0.0172397263770643
4,282,no_back,4,0.021038302115435
5,282,no_back,5,0.0230783658296489
6,282,no_back,6,0.0309954364156214
7,282,no_back,7,0.0305844413101197
0,283,two_back,0,0.0177688174868871
1,283,two_back,1,0.02537364322413
2,283,two_back,2,0.0312605515414503
3,283,two_back,3,0.038675497241467
4,283,two_back,4,0.0386771549354706
5,283,two_back,5,0.0402936637495855
6,283,two_back,6,0.0367996024854858
7,283,two_back,7,0.039543688430525
0,283,no_back,0,0.0061104211443303
1,283,no_back,1,0.007269454813429
2,283,no_back,2,0.0092465417728467
3,283,no_back,3,0.0117921540995627
4,283,no_back,4,0.0148117690162194
5,283,no_back,5,0.016759974168794
6,283,no_back,6,0.0195150096244138
7,283,no_back,7,0.0206588671592939
0,284,two_back,0,0.0165467795972614
1,284,two_back,1,0.0223115828800263
2,284,two_back,2,0.0268745080378368
3,284,two_back,3,0.0323420615783693
4,284,two_back,4,0.0351522639557628
5,284,two_back,5,0.0391099769719703
6,284,two_back,6,0.0385589507129169
7,284,two_back,7,0.0438103676877819
0,284,no_back,0,0.0068865862389807
1,284,no_back,1,0.0108207878031063
2,284,no_back,2,0.0132740151179271
3,284,no_back,3,0.0160272294360829
4,284,no_back,4,0.0185179185377958
5,284,no_back,5,0.0222034555751881
6,284,no_back,6,0.0282192889428971
7,284,no_back,7,0.0335514717145721
0,285,two_back,0,0.0061007228906036
1,285,two_back,1,0.0072012972894952
2,285,two_back,2,0.0100008937758792
3,285,two_back,3,0.0150324165597396
4,285,two_back,4,0.018677295454732
5,285,two_back,5,0.019176052251038
6,285,two_back,6,0.0182340007821568
7,285,two_back,7,0.0156947692057228
0,285,no_back,0,0.0120489149125487
1,285,no_back,1,0.0188103675728752
2,285,no_back,2,0.0250225356528699
3,285,no_back,3,0.0309274198624252
4,285,no_back,4,0.0361576259947967
5,285,no_back,5,0.0388113342999136
6,285,no_back,6,0.0396112727833265
7,285,no_back,7,0.0419573450732824
0,286,two_back,0,0.0095094216892124
1,286,two_back,1,0.0153931989055114
2,286,two_back,2,0.0180002126683678
3,286,two_back,3,0.0235564439263911
4,286,two_back,4,0.0272798075673241
5,286,two_back,5,0.0215993908336584
6,286,two_back,6,0.0223712692298325
7,286,two_back,7,0.0215167362770186
0,286,no_back,0,0.0060564122438856
1,286,no_back,1,0.0101006135848222
2,286,no_back,2,0.0140899497220101
3,286,no_back,3,0.0198709931481436
4,286,no_back,4,0.0257991517165658
5,286,no_back,5,0.0281519436164549
6,286,no_back,6,0.0346487263108798
7,286,no_back,7,0.0369155512079739
0,287,two_back,0,0.011371645543888
1,287,two_back,1,0.0139661416234041
2,287,two_back,2,0.0173449715094777
3,287,two_back,3,0.0193149694696236
4,287,two_back,4,0.0205757542777194
5,287,two_back,5,0.0225612276475807
6,287,two_back,6,0.022322329282473
7,287,two_back,7,0.0258462708793975
0,287,no_back,0,0.0131419667617612
1,287,no_back,1,0.0191752800316448
2,287,no_back,2,0.0244727908095008
3,287,no_back,3,0.0297313853674923
4,287,no_back,4,0.031568918068338
5,287,no_back,5,0.0314257490551802
6,287,no_back,6,0.0363310641943484
7,287,no_back,7,0.0344786320009015
0,288,two_back,0,0.0260951746251122
1,288,two_back,1,0.0355354591298261
2,288,two_back,2,0.0394192497222576
3,288,two_back,3,0.0401129411771793
4,288,two_back,4,0.0421585349206347
5,288,two_back,5,0.0476718989136991
6,288,two_back,6,0.0459193320823914
7,288,two_back,7,0.0517463324351648
0,288,no_back,0,0.0144046025081113
1,288,no_back,1,0.0190354835532859
2,288,no_back,2,0.0212284337590036
3,288,no_back,3,0.0254862691780219
4,288,no_back,4,0.0267674553144979
5,288,no_back,5,0.0279562915247924
6,288,no_back,6,0.030436305933184
7,288,no_back,7,0.033712146125875
0,289,two_back,0,0.0090257157149694
1,289,two_back,1,0.0082232925686144
2,289,two_back,2,0.0089731841865566
3,289,two_back,3,0.0046262252111167
4,289,two_back,4,-0.00220797063713
5,289,two_back,5,-0.0044008932417247
6,289,two_back,6,-0.0097076547838964
7,289,two_back,7,-0.0119156055702909
0,289,no_back,0,0.0166719933766121
1,289,no_back,1,0.022178214826835
2,289,no_back,2,0.0274816282769496
3,289,no_back,3,0.0319644698296709
4,289,no_back,4,0.0364869130831338
5,289,no_back,5,0.0389639201957266
6,289,no_back,6,0.0376183487457933
7,289,no_back,7,0.0422610378872136
0,290,two_back,0,0.0145775987944803
1,290,two_back,1,0.0195085143197228
2,290,two_back,2,0.0248365465034072
3,290,two_back,3,0.0303711215815039
4,290,two_back,4,0.0369729345512843
5,290,two_back,5,0.0422118482549683
6,290,two_back,6,0.0441747496721066
7,290,two_back,7,0.0499515599578453
0,290,no_back,0,0.0153171603870921
1,290,no_back,1,0.0206047813696962
2,290,no_back,2,0.0242997888037321
3,290,no_back,3,0.0277837367370329
4,290,no_back,4,0.0292791394441448
5,290,no_back,5,0.0315850440704778
6,290,no_back,6,0.0315118998533618
7,290,no_back,7,0.0347410447493888
0,291,two_back,0,0.0091649833043322
1,291,two_back,1,0.011713171624602
2,291,two_back,2,0.0148347859337167
3,291,two_back,3,0.0174913851193231
4,291,two_back,4,0.0212938499330797
5,291,two_back,5,0.0249552468872423
6,291,two_back,6,0.0270518902611132
7,291,two_back,7,0.0315581362465804
0,291,no_back,0,0.0124412121561661
1,291,no_back,1,0.0168172472550643
2,291,no_back,2,0.0211074658681843
3,291,no_back,3,0.0250656660960619
4,291,no_back,4,0.030873200204332
5,291,no_back,5,0.0349133448640814
6,291,no_back,6,0.0381060204361352
7,291,no_back,7,0.042113277388313
0,292,two_back,0,0.0083531804248837
1,292,two_back,1,0.0148165531892165
2,292,two_back,2,0.015381572867195
3,292,two_back,3,0.0182832345116928
4,292,two_back,4,0.0202798620280845
5,292,two_back,5,0.0209963853004298
6,292,two_back,6,0.0234900929879737
7,292,two_back,7,0.0215845062221412
0,292,no_back,0,0.0134479386358394
1,292,no_back,1,0.0219516559746805
2,292,no_back,2,0.0288993837887106
3,292,no_back,3,0.0356362330585017
4,292,no_back,4,0.0425708294115662
5,292,no_back,5,0.0485320755943025
6,292,no_back,6,0.0461315205471631
7,292,no_back,7,0.0502761319435749
0,293,two_back,0,0.0135913312816964
1,293,two_back,1,0.016620077829068
2,293,two_back,2,0.0224067908277181
3,293,two_back,3,0.0290566820380368
4,293,two_back,4,0.0353744795274374
5,293,two_back,5,0.0387031942173124
6,293,two_back,6,0.0392923861345882
7,293,two_back,7,0.0407784407016244
0,293,no_back,0,0.0117091450482511
1,293,no_back,1,0.0148260547206474
2,293,no_back,2,0.021168321355115
3,293,no_back,3,0.0294542394545238
4,293,no_back,4,0.0391025176260283
5,293,no_back,5,0.0458546852608686
6,293,no_back,6,0.0544755007704423
7,293,no_back,7,0.0568322266271163
0,294,two_back,0,0.0135472623549548
1,294,two_back,1,0.0175060972140464
2,294,two_back,2,0.0218599044633905
3,294,two_back,3,0.0227517063822063
4,294,two_back,4,0.0197105672426234
5,294,two_back,5,0.018274879107343
6,294,two_back,6,0.011831128082576
7,294,two_back,7,0.0118148104588099
0,294,no_back,0,0.0036598328934725
1,294,no_back,1,0.0033817952415404
2,294,no_back,2,0.0062042361261402
3,294,no_back,3,0.0111687189090377
4,294,no_back,4,0.0137956856825538
5,294,no_back,5,0.0147375668945585
6,294,no_back,6,0.0132158003488422
7,294,no_back,7,0.017835889395608
0,295,two_back,0,0.010271883544105
1,295,two_back,1,0.0156011697323523
2,295,two_back,2,0.0150145371761729
3,295,two_back,3,0.0200025205820967
4,295,two_back,4,0.0206037875009107
5,295,two_back,5,0.0243670360975328
6,295,two_back,6,0.0223363239609985
7,295,two_back,7,0.0249218584089936
0,295,no_back,0,0.0067346408410788
1,295,no_back,1,0.0019865541553221
2,295,no_back,2,0.004899300174313
3,295,no_back,3,0.0107977860416483
4,295,no_back,4,0.0147652736213371
5,295,no_back,5,0.0196982085814203
6,295,no_back,6,0.0195394437089341
7,295,no_back,7,0.0240799109215941
0,296,two_back,0,0.0045932134313406
1,296,two_back,1,0.0024330625633933
2,296,two_back,2,0.0026252100570197
3,296,two_back,3,-0.0004270938176358
4,296,two_back,4,-0.0110632708086312
5,296,two_back,5,-0.0147265343189316
6,296,two_back,6,-0.0308903206426347
7,296,two_back,7,-0.0307419328953303
0,296,no_back,0,0.0177838569503934
1,296,no_back,1,0.0178929571577341
2,296,no_back,2,0.0178258134792476
3,296,no_back,3,0.0206078426059067
4,296,no_back,4,0.0244338621673356
5,296,no_back,5,0.027728711675689
6,296,no_back,6,0.0334476873398567
7,296,no_back,7,0.0369349501664426
0,297,two_back,0,0.0057658837614663
1,297,two_back,1,0.0064830845110326
2,297,two_back,2,0.0081264659813781
3,297,two_back,3,0.0114801141142935
4,297,two_back,4,0.0126780664022984
5,297,two_back,5,0.0154102510210194
6,297,two_back,6,0.0143297588992918
7,297,two_back,7,0.0198293339089636
0,297,no_back,0,0.0046716117787994
1,297,no_back,1,0.0027052738945427
2,297,no_back,2,0.0025656581913282
3,297,no_back,3,0.0021157230253525
4,297,no_back,4,0.005237577676814
5,297,no_back,5,0.0069626925755787
6,297,no_back,6,0.0112357672086113
7,297,no_back,7,0.0106709295467181
0,298,two_back,0,0.0097443748770749
1,298,two_back,1,0.0141604532439433
2,298,two_back,2,0.0161436642900015
3,298,two_back,3,0.0203159694224048
4,298,two_back,4,0.0202209422577708
5,298,two_back,5,0.0237022914870631
6,298,two_back,6,0.0259226771557756
7,298,two_back,7,0.0297571072983478
0,298,no_back,0,0.0061926471166703
1,298,no_back,1,0.0083849816234795
2,298,no_back,2,0.0108831820702569
3,298,no_back,3,0.0179469885633509
4,298,no_back,4,0.0158850270512872
5,298,no_back,5,0.021089901990584
6,298,no_back,6,0.022146895960583
7,298,no_back,7,0.0259290135632658
0,299,two_back,0,0.0107338491873989
1,299,two_back,1,0.0105514214662791
2,299,two_back,2,0.0130973471234473
3,299,two_back,3,0.0184308977008998
4,299,two_back,4,0.0240776979673959
5,299,two_back,5,0.0265297604507474
6,299,two_back,6,0.0257566907939591
7,299,two_back,7,0.0279626986246066
0,299,no_back,0,0.0055840174030148
1,299,no_back,1,0.0138849629081891
2,299,no_back,2,0.0166776047580761
3,299,no_back,3,0.0205271964761486
4,299,no_back,4,0.0231776485242569
5,299,no_back,5,0.0254647668504139
6,299,no_back,6,0.0275733702504305
7,299,no_back,7,0.0239009375894405
0,300,two_back,0,0.0177374585822699
1,300,two_back,1,0.0158082726798825
